period,roc_year,year,month,area,sex,age,population,age_scope
109年 (1~10月),109,2020,,臺東縣,性別總計,10,1541,single age
109年 (1~10月),109,2020,,臺東縣,男,10,770,single age
109年 (1~10月),109,2020,,臺東縣,女,10,771,single age
109年 (1~10月),109,2020,,花蓮縣,性別總計,10,2318,single age
109年 (1~10月),109,2020,,花蓮縣,男,10,1223,single age
109年 (1~10月),109,2020,,花蓮縣,女,10,1095,single age
109年 (1~10月),109,2020,,澎湖縣,性別總計,10,581,single age
109年 (1~10月),109,2020,,澎湖縣,男,10,300,single age
109年 (1~10月),109,2020,,澎湖縣,女,10,281,single age
109年 (1~10月),109,2020,,基隆市,性別總計,10,2340,single age
109年 (1~10月),109,2020,,基隆市,男,10,1218,single age
109年 (1~10月),109,2020,,基隆市,女,10,1122,single age
109年 (1~10月),109,2020,,新竹市,性別總計,10,4574,single age
109年 (1~10月),109,2020,,新竹市,男,10,2396,single age
109年 (1~10月),109,2020,,新竹市,女,10,2178,single age
109年 (1~10月),109,2020,,嘉義市,性別總計,10,2233,single age
109年 (1~10月),109,2020,,嘉義市,男,10,1198,single age
109年 (1~10月),109,2020,,嘉義市,女,10,1035,single age
109年 (1~10月),109,2020,,金門縣,性別總計,10,686,single age
109年 (1~10月),109,2020,,金門縣,男,10,352,single age
109年 (1~10月),109,2020,,金門縣,女,10,334,single age
109年 (1~10月),109,2020,,連江縣,性別總計,10,83,single age
109年 (1~10月),109,2020,,連江縣,男,10,45,single age
109年 (1~10月),109,2020,,連江縣,女,10,38,single age
109年 1月,109,2020,1.0,區域別總計,性別總計,10,194376,single age
109年 1月,109,2020,1.0,區域別總計,男,10,101134,single age
109年 1月,109,2020,1.0,區域別總計,女,10,93242,single age
109年 1月,109,2020,1.0,新北市,性別總計,10,31843,single age
109年 1月,109,2020,1.0,新北市,男,10,16558,single age
109年 1月,109,2020,1.0,新北市,女,10,15285,single age
109年 1月,109,2020,1.0,臺北市,性別總計,10,21806,single age
109年 1月,109,2020,1.0,臺北市,男,10,11278,single age
109年 1月,109,2020,1.0,臺北市,女,10,10528,single age
109年 1月,109,2020,1.0,桃園市,性別總計,10,20698,single age
109年 1月,109,2020,1.0,桃園市,男,10,10865,single age
109年 1月,109,2020,1.0,桃園市,女,10,9833,single age
109年 1月,109,2020,1.0,臺中市,性別總計,10,25370,single age
109年 1月,109,2020,1.0,臺中市,男,10,13232,single age
109年 1月,109,2020,1.0,臺中市,女,10,12138,single age
109年 1月,109,2020,1.0,臺南市,性別總計,10,14946,single age
109年 1月,109,2020,1.0,臺南市,男,10,7726,single age
109年 1月,109,2020,1.0,臺南市,女,10,7220,single age
109年 1月,109,2020,1.0,高雄市,性別總計,10,21291,single age
109年 1月,109,2020,1.0,高雄市,男,10,10965,single age
109年 1月,109,2020,1.0,高雄市,女,10,10326,single age
109年 1月,109,2020,1.0,宜蘭縣,性別總計,10,3687,single age
109年 1月,109,2020,1.0,宜蘭縣,男,10,1919,single age
109年 1月,109,2020,1.0,宜蘭縣,女,10,1768,single age
109年 1月,109,2020,1.0,新竹縣,性別總計,10,6166,single age
109年 1月,109,2020,1.0,新竹縣,男,10,3261,single age
109年 1月,109,2020,1.0,新竹縣,女,10,2905,single age
109年 1月,109,2020,1.0,苗栗縣,性別總計,10,4575,single age
109年 1月,109,2020,1.0,苗栗縣,男,10,2373,single age
109年 1月,109,2020,1.0,苗栗縣,女,10,2202,single age
109年 1月,109,2020,1.0,彰化縣,性別總計,10,10542,single age
109年 1月,109,2020,1.0,彰化縣,男,10,5549,single age
109年 1月,109,2020,1.0,彰化縣,女,10,4993,single age
109年 1月,109,2020,1.0,南投縣,性別總計,10,3517,single age
109年 1月,109,2020,1.0,南投縣,男,10,1823,single age
109年 1月,109,2020,1.0,南投縣,女,10,1694,single age
109年 1月,109,2020,1.0,雲林縣,性別總計,10,5245,single age
109年 1月,109,2020,1.0,雲林縣,男,10,2756,single age
109年 1月,109,2020,1.0,雲林縣,女,10,2489,single age
109年 1月,109,2020,1.0,嘉義縣,性別總計,10,3139,single age
109年 1月,109,2020,1.0,嘉義縣,男,10,1666,single age
109年 1月,109,2020,1.0,嘉義縣,女,10,1473,single age
109年 1月,109,2020,1.0,屏東縣,性別總計,10,5739,single age
109年 1月,109,2020,1.0,屏東縣,男,10,2984,single age
109年 1月,109,2020,1.0,屏東縣,女,10,2755,single age
109年 1月,109,2020,1.0,臺東縣,性別總計,10,1629,single age
109年 1月,109,2020,1.0,臺東縣,男,10,842,single age
109年 1月,109,2020,1.0,臺東縣,女,10,787,single age
109年 1月,109,2020,1.0,花蓮縣,性別總計,10,2535,single age
109年 1月,109,2020,1.0,花蓮縣,男,10,1336,single age
109年 1月,109,2020,1.0,花蓮縣,女,10,1199,single age
109年 1月,109,2020,1.0,澎湖縣,性別總計,10,615,single age
109年 1月,109,2020,1.0,澎湖縣,男,10,318,single age
109年 1月,109,2020,1.0,澎湖縣,女,10,297,single age
109年 1月,109,2020,1.0,基隆市,性別總計,10,2560,single age
109年 1月,109,2020,1.0,基隆市,男,10,1287,single age
109年 1月,109,2020,1.0,基隆市,女,10,1273,single age
109年 1月,109,2020,1.0,新竹市,性別總計,10,5158,single age
109年 1月,109,2020,1.0,新竹市,男,10,2660,single age
109年 1月,109,2020,1.0,新竹市,女,10,2498,single age
109年 1月,109,2020,1.0,嘉義市,性別總計,10,2470,single age
109年 1月,109,2020,1.0,嘉義市,男,10,1310,single age
109年 1月,109,2020,1.0,嘉義市,女,10,1160,single age
109年 1月,109,2020,1.0,金門縣,性別總計,10,762,single age
109年 1月,109,2020,1.0,金門縣,男,10,381,single age
109年 1月,109,2020,1.0,金門縣,女,10,381,single age
109年 1月,109,2020,1.0,連江縣,性別總計,10,83,single age
109年 1月,109,2020,1.0,連江縣,男,10,45,single age
109年 1月,109,2020,1.0,連江縣,女,10,38,single age
109年 2月,109,2020,2.0,區域別總計,性別總計,10,192926,single age
109年 2月,109,2020,2.0,區域別總計,男,10,100565,single age
109年 2月,109,2020,2.0,區域別總計,女,10,92361,single age
109年 2月,109,2020,2.0,新北市,性別總計,10,31626,single age
109年 2月,109,2020,2.0,新北市,男,10,16462,single age
109年 2月,109,2020,2.0,新北市,女,10,15164,single age
109年 2月,109,2020,2.0,臺北市,性別總計,10,21674,single age
109年 2月,109,2020,2.0,臺北市,男,10,11247,single age
109年 2月,109,2020,2.0,臺北市,女,10,10427,single age
109年 2月,109,2020,2.0,桃園市,性別總計,10,20678,single age
109年 2月,109,2020,2.0,桃園市,男,10,10876,single age
109年 2月,109,2020,2.0,桃園市,女,10,9802,single age
109年 2月,109,2020,2.0,臺中市,性別總計,10,25154,single age
109年 2月,109,2020,2.0,臺中市,男,10,13165,single age
109年 2月,109,2020,2.0,臺中市,女,10,11989,single age
109年 2月,109,2020,2.0,臺南市,性別總計,10,14802,single age
109年 2月,109,2020,2.0,臺南市,男,10,7701,single age
109年 2月,109,2020,2.0,臺南市,女,10,7101,single age
109年 2月,109,2020,2.0,高雄市,性別總計,10,21025,single age
109年 2月,109,2020,2.0,高雄市,男,10,10835,single age
109年 2月,109,2020,2.0,高雄市,女,10,10190,single age
109年 2月,109,2020,2.0,宜蘭縣,性別總計,10,3620,single age
109年 2月,109,2020,2.0,宜蘭縣,男,10,1865,single age
109年 2月,109,2020,2.0,宜蘭縣,女,10,1755,single age
109年 2月,109,2020,2.0,新竹縣,性別總計,10,6108,single age
109年 2月,109,2020,2.0,新竹縣,男,10,3240,single age
109年 2月,109,2020,2.0,新竹縣,女,10,2868,single age
109年 2月,109,2020,2.0,苗栗縣,性別總計,10,4550,single age
109年 2月,109,2020,2.0,苗栗縣,男,10,2378,single age
109年 2月,109,2020,2.0,苗栗縣,女,10,2172,single age
109年 2月,109,2020,2.0,彰化縣,性別總計,10,10444,single age
109年 2月,109,2020,2.0,彰化縣,男,10,5499,single age
109年 2月,109,2020,2.0,彰化縣,女,10,4945,single age
109年 2月,109,2020,2.0,南投縣,性別總計,10,3485,single age
109年 2月,109,2020,2.0,南投縣,男,10,1803,single age
109年 2月,109,2020,2.0,南投縣,女,10,1682,single age
109年 2月,109,2020,2.0,雲林縣,性別總計,10,5178,single age
109年 2月,109,2020,2.0,雲林縣,男,10,2728,single age
109年 2月,109,2020,2.0,雲林縣,女,10,2450,single age
109年 2月,109,2020,2.0,嘉義縣,性別總計,10,3163,single age
109年 2月,109,2020,2.0,嘉義縣,男,10,1692,single age
109年 2月,109,2020,2.0,嘉義縣,女,10,1471,single age
109年 2月,109,2020,2.0,屏東縣,性別總計,10,5630,single age
109年 2月,109,2020,2.0,屏東縣,男,10,2916,single age
109年 2月,109,2020,2.0,屏東縣,女,10,2714,single age
109年 2月,109,2020,2.0,臺東縣,性別總計,10,1609,single age
109年 2月,109,2020,2.0,臺東縣,男,10,823,single age
109年 2月,109,2020,2.0,臺東縣,女,10,786,single age
109年 2月,109,2020,2.0,花蓮縣,性別總計,10,2532,single age
109年 2月,109,2020,2.0,花蓮縣,男,10,1356,single age
109年 2月,109,2020,2.0,花蓮縣,女,10,1176,single age
109年 2月,109,2020,2.0,澎湖縣,性別總計,10,617,single age
109年 2月,109,2020,2.0,澎湖縣,男,10,327,single age
109年 2月,109,2020,2.0,澎湖縣,女,10,290,single age
109年 2月,109,2020,2.0,基隆市,性別總計,10,2556,single age
109年 2月,109,2020,2.0,基隆市,男,10,1279,single age
109年 2月,109,2020,2.0,基隆市,女,10,1277,single age
109年 2月,109,2020,2.0,新竹市,性別總計,10,5156,single age
109年 2月,109,2020,2.0,新竹市,男,10,2640,single age
109年 2月,109,2020,2.0,新竹市,女,10,2516,single age
109年 2月,109,2020,2.0,嘉義市,性別總計,10,2494,single age
109年 2月,109,2020,2.0,嘉義市,男,10,1319,single age
109年 2月,109,2020,2.0,嘉義市,女,10,1175,single age
109年 2月,109,2020,2.0,金門縣,性別總計,10,749,single age
109年 2月,109,2020,2.0,金門縣,男,10,373,single age
109年 2月,109,2020,2.0,金門縣,女,10,376,single age
109年 2月,109,2020,2.0,連江縣,性別總計,10,76,single age
109年 2月,109,2020,2.0,連江縣,男,10,41,single age
109年 2月,109,2020,2.0,連江縣,女,10,35,single age
109年 3月,109,2020,3.0,區域別總計,性別總計,10,190919,single age
109年 3月,109,2020,3.0,區域別總計,男,10,99574,single age
109年 3月,109,2020,3.0,區域別總計,女,10,91345,single age
109年 3月,109,2020,3.0,新北市,性別總計,10,31242,single age
109年 3月,109,2020,3.0,新北市,男,10,16345,single age
109年 3月,109,2020,3.0,新北市,女,10,14897,single age
109年 3月,109,2020,3.0,臺北市,性別總計,10,21603,single age
109年 3月,109,2020,3.0,臺北市,男,10,11224,single age
109年 3月,109,2020,3.0,臺北市,女,10,10379,single age
109年 3月,109,2020,3.0,桃園市,性別總計,10,20427,single age
109年 3月,109,2020,3.0,桃園市,男,10,10684,single age
109年 3月,109,2020,3.0,桃園市,女,10,9743,single age
109年 3月,109,2020,3.0,臺中市,性別總計,10,24756,single age
109年 3月,109,2020,3.0,臺中市,男,10,12961,single age
109年 3月,109,2020,3.0,臺中市,女,10,11795,single age
109年 3月,109,2020,3.0,臺南市,性別總計,10,14560,single age
109年 3月,109,2020,3.0,臺南市,男,10,7564,single age
109年 3月,109,2020,3.0,臺南市,女,10,6996,single age
109年 3月,109,2020,3.0,高雄市,性別總計,10,20854,single age
109年 3月,109,2020,3.0,高雄市,男,10,10781,single age
109年 3月,109,2020,3.0,高雄市,女,10,10073,single age
109年 3月,109,2020,3.0,宜蘭縣,性別總計,10,3571,single age
109年 3月,109,2020,3.0,宜蘭縣,男,10,1837,single age
109年 3月,109,2020,3.0,宜蘭縣,女,10,1734,single age
109年 3月,109,2020,3.0,新竹縣,性別總計,10,6024,single age
109年 3月,109,2020,3.0,新竹縣,男,10,3181,single age
109年 3月,109,2020,3.0,新竹縣,女,10,2843,single age
109年 3月,109,2020,3.0,苗栗縣,性別總計,10,4535,single age
109年 3月,109,2020,3.0,苗栗縣,男,10,2378,single age
109年 3月,109,2020,3.0,苗栗縣,女,10,2157,single age
109年 3月,109,2020,3.0,彰化縣,性別總計,10,10360,single age
109年 3月,109,2020,3.0,彰化縣,男,10,5414,single age
109年 3月,109,2020,3.0,彰化縣,女,10,4946,single age
109年 3月,109,2020,3.0,南投縣,性別總計,10,3485,single age
109年 3月,109,2020,3.0,南投縣,男,10,1817,single age
109年 3月,109,2020,3.0,南投縣,女,10,1668,single age
109年 3月,109,2020,3.0,雲林縣,性別總計,10,5101,single age
109年 3月,109,2020,3.0,雲林縣,男,10,2695,single age
109年 3月,109,2020,3.0,雲林縣,女,10,2406,single age
109年 3月,109,2020,3.0,嘉義縣,性別總計,10,3118,single age
109年 3月,109,2020,3.0,嘉義縣,男,10,1680,single age
109年 3月,109,2020,3.0,嘉義縣,女,10,1438,single age
109年 3月,109,2020,3.0,屏東縣,性別總計,10,5627,single age
109年 3月,109,2020,3.0,屏東縣,男,10,2943,single age
109年 3月,109,2020,3.0,屏東縣,女,10,2684,single age
109年 3月,109,2020,3.0,臺東縣,性別總計,10,1604,single age
109年 3月,109,2020,3.0,臺東縣,男,10,818,single age
109年 3月,109,2020,3.0,臺東縣,女,10,786,single age
109年 3月,109,2020,3.0,花蓮縣,性別總計,10,2490,single age
109年 3月,109,2020,3.0,花蓮縣,男,10,1316,single age
109年 3月,109,2020,3.0,花蓮縣,女,10,1174,single age
109年 3月,109,2020,3.0,澎湖縣,性別總計,10,624,single age
109年 3月,109,2020,3.0,澎湖縣,男,10,327,single age
109年 3月,109,2020,3.0,澎湖縣,女,10,297,single age
109年 3月,109,2020,3.0,基隆市,性別總計,10,2553,single age
109年 3月,109,2020,3.0,基隆市,男,10,1281,single age
109年 3月,109,2020,3.0,基隆市,女,10,1272,single age
109年 3月,109,2020,3.0,新竹市,性別總計,10,5067,single age
109年 3月,109,2020,3.0,新竹市,男,10,2607,single age
109年 3月,109,2020,3.0,新竹市,女,10,2460,single age
109年 3月,109,2020,3.0,嘉義市,性別總計,10,2493,single age
109年 3月,109,2020,3.0,嘉義市,男,10,1304,single age
109年 3月,109,2020,3.0,嘉義市,女,10,1189,single age
109年 3月,109,2020,3.0,金門縣,性別總計,10,751,single age
109年 3月,109,2020,3.0,金門縣,男,10,378,single age
109年 3月,109,2020,3.0,金門縣,女,10,373,single age
109年 3月,109,2020,3.0,連江縣,性別總計,10,74,single age
109年 3月,109,2020,3.0,連江縣,男,10,39,single age
109年 3月,109,2020,3.0,連江縣,女,10,35,single age
109年 4月,109,2020,4.0,區域別總計,性別總計,10,189096,single age
109年 4月,109,2020,4.0,區域別總計,男,10,98655,single age
109年 4月,109,2020,4.0,區域別總計,女,10,90441,single age
109年 4月,109,2020,4.0,新北市,性別總計,10,30964,single age
109年 4月,109,2020,4.0,新北市,男,10,16191,single age
109年 4月,109,2020,4.0,新北市,女,10,14773,single age
109年 4月,109,2020,4.0,臺北市,性別總計,10,21523,single age
109年 4月,109,2020,4.0,臺北市,男,10,11197,single age
109年 4月,109,2020,4.0,臺北市,女,10,10326,single age
109年 4月,109,2020,4.0,桃園市,性別總計,10,20200,single age
109年 4月,109,2020,4.0,桃園市,男,10,10600,single age
109年 4月,109,2020,4.0,桃園市,女,10,9600,single age
109年 4月,109,2020,4.0,臺中市,性別總計,10,24582,single age
109年 4月,109,2020,4.0,臺中市,男,10,12844,single age
109年 4月,109,2020,4.0,臺中市,女,10,11738,single age
109年 4月,109,2020,4.0,臺南市,性別總計,10,14380,single age
109年 4月,109,2020,4.0,臺南市,男,10,7482,single age
109年 4月,109,2020,4.0,臺南市,女,10,6898,single age
109年 4月,109,2020,4.0,高雄市,性別總計,10,20587,single age
109年 4月,109,2020,4.0,高雄市,男,10,10650,single age
109年 4月,109,2020,4.0,高雄市,女,10,9937,single age
109年 4月,109,2020,4.0,宜蘭縣,性別總計,10,3506,single age
109年 4月,109,2020,4.0,宜蘭縣,男,10,1795,single age
109年 4月,109,2020,4.0,宜蘭縣,女,10,1711,single age
109年 4月,109,2020,4.0,新竹縣,性別總計,10,5951,single age
109年 4月,109,2020,4.0,新竹縣,男,10,3146,single age
109年 4月,109,2020,4.0,新竹縣,女,10,2805,single age
109年 4月,109,2020,4.0,苗栗縣,性別總計,10,4459,single age
109年 4月,109,2020,4.0,苗栗縣,男,10,2325,single age
109年 4月,109,2020,4.0,苗栗縣,女,10,2134,single age
109年 4月,109,2020,4.0,彰化縣,性別總計,10,10274,single age
109年 4月,109,2020,4.0,彰化縣,男,10,5356,single age
109年 4月,109,2020,4.0,彰化縣,女,10,4918,single age
109年 4月,109,2020,4.0,南投縣,性別總計,10,3456,single age
109年 4月,109,2020,4.0,南投縣,男,10,1822,single age
109年 4月,109,2020,4.0,南投縣,女,10,1634,single age
109年 4月,109,2020,4.0,雲林縣,性別總計,10,5006,single age
109年 4月,109,2020,4.0,雲林縣,男,10,2642,single age
109年 4月,109,2020,4.0,雲林縣,女,10,2364,single age
109年 4月,109,2020,4.0,嘉義縣,性別總計,10,3065,single age
109年 4月,109,2020,4.0,嘉義縣,男,10,1648,single age
109年 4月,109,2020,4.0,嘉義縣,女,10,1417,single age
109年 4月,109,2020,4.0,屏東縣,性別總計,10,5559,single age
109年 4月,109,2020,4.0,屏東縣,男,10,2922,single age
109年 4月,109,2020,4.0,屏東縣,女,10,2637,single age
109年 4月,109,2020,4.0,臺東縣,性別總計,10,1594,single age
109年 4月,109,2020,4.0,臺東縣,男,10,798,single age
109年 4月,109,2020,4.0,臺東縣,女,10,796,single age
109年 4月,109,2020,4.0,花蓮縣,性別總計,10,2507,single age
109年 4月,109,2020,4.0,花蓮縣,男,10,1330,single age
109年 4月,109,2020,4.0,花蓮縣,女,10,1177,single age
109年 4月,109,2020,4.0,澎湖縣,性別總計,10,648,single age
109年 4月,109,2020,4.0,澎湖縣,男,10,342,single age
109年 4月,109,2020,4.0,澎湖縣,女,10,306,single age
109年 4月,109,2020,4.0,基隆市,性別總計,10,2531,single age
109年 4月,109,2020,4.0,基隆市,男,10,1290,single age
109年 4月,109,2020,4.0,基隆市,女,10,1241,single age
109年 4月,109,2020,4.0,新竹市,性別總計,10,5007,single age
109年 4月,109,2020,4.0,新竹市,男,10,2579,single age
109年 4月,109,2020,4.0,新竹市,女,10,2428,single age
109年 4月,109,2020,4.0,嘉義市,性別總計,10,2477,single age
109年 4月,109,2020,4.0,嘉義市,男,10,1278,single age
109年 4月,109,2020,4.0,嘉義市,女,10,1199,single age
109年 4月,109,2020,4.0,金門縣,性別總計,10,742,single age
